Year,Animal_Type,FSA,total,top1_breed,top1_cnt,top2_breed,top2_cnt,top3_breed,top3_cnt
2025,CAT,M5M,122,DOMESTIC SHORTHAIR,89,DOMESTIC MEDIUMHAIR,11,DOMESTIC LONGHAIR,4
2025,CAT,M5N,65,DOMESTIC SHORTHAIR,46,DOMESTIC MEDIUMHAIR,8,DOMESTIC LONGHAIR,4
2025,CAT,M5P,134,DOMESTIC SHORTHAIR,88,DOMESTIC MEDIUMHAIR,15,DOMESTIC LONGHAIR,11
2025,CAT,M5R,186,DOMESTIC SHORTHAIR,120,DOMESTIC LONGHAIR,22,DOMESTIC MEDIUMHAIR,17
2025,CAT,M5S,79,DOMESTIC SHORTHAIR,58,DOMESTIC LONGHAIR,4,MAINE COON,3
2025,CAT,M5T,113,DOMESTIC SHORTHAIR,85,DOMESTIC LONGHAIR,10,BENGAL,4
2025,CAT,M5V,398,DOMESTIC SHORTHAIR,287,DOMESTIC LONGHAIR,26,DOMESTIC MEDIUMHAIR,19
2025,CAT,M6A,104,DOMESTIC SHORTHAIR,83,DOMESTIC LONGHAIR,6,DOMESTIC MEDIUMHAIR,6
2025,CAT,M6B,123,DOMESTIC SHORTHAIR,92,DOMESTIC LONGHAIR,8,HIMALAYAN,4
2025,CAT,M6C,149,DOMESTIC SHORTHAIR,99,DOMESTIC MEDIUMHAIR,17,DOMESTIC LONGHAIR,9
2025,CAT,M6E,240,DOMESTIC SHORTHAIR,166,DOMESTIC MEDIUMHAIR,24,DOMESTIC LONGHAIR,17
2025,CAT,M6G,260,DOMESTIC SHORTHAIR,193,DOMESTIC MEDIUMHAIR,21,DOMESTIC LONGHAIR,17
2025,CAT,M6H,409,DOMESTIC SHORTHAIR,312,DOMESTIC LONGHAIR,29,DOMESTIC MEDIUMHAIR,22
2025,CAT,M6J,243,DOMESTIC SHORTHAIR,186,DOMESTIC LONGHAIR,17,DOMESTIC MEDIUMHAIR,12
2025,CAT,M6K,397,DOMESTIC SHORTHAIR,295,DOMESTIC LONGHAIR,33,DOMESTIC MEDIUMHAIR,26
2025,CAT,M6L,56,DOMESTIC SHORTHAIR,41,DOMESTIC LONGHAIR,8,DOMESTIC MEDIUMHAIR,3
2025,CAT,M6M,162,DOMESTIC SHORTHAIR,125,DOMESTIC LONGHAIR,14,DOMESTIC MEDIUMHAIR,5
2025,CAT,M6N,238,DOMESTIC SHORTHAIR,186,DOMESTIC LONGHAIR,17,DOMESTIC MEDIUMHAIR,14
2025,CAT,M6P,420,DOMESTIC SHORTHAIR,322,DOMESTIC LONGHAIR,37,DOMESTIC MEDIUMHAIR,28
2025,CAT,M6R,240,DOMESTIC SHORTHAIR,176,DOMESTIC LONGHAIR,22,DOMESTIC MEDIUMHAIR,12
2025,CAT,M6S,277,DOMESTIC SHORTHAIR,223,DOMESTIC MEDIUMHAIR,21,DOMESTIC LONGHAIR,16
2025,CAT,M8V,302,DOMESTIC SHORTHAIR,224,DOMESTIC MEDIUMHAIR,28,DOMESTIC LONGHAIR,22
2025,CAT,M8W,160,DOMESTIC SHORTHAIR,119,DOMESTIC MEDIUMHAIR,15,DOMESTIC LONGHAIR,11
2025,CAT,M8X,69,DOMESTIC SHORTHAIR,49,DOMESTIC MEDIUMHAIR,9,DOMESTIC LONGHAIR,3
2025,CAT,M8Y,111,DOMESTIC SHORTHAIR,85,DOMESTIC LONGHAIR,5,DOMESTIC MEDIUMHAIR,5
2025,CAT,M8Z,120,DOMESTIC SHORTHAIR,84,DOMESTIC MEDIUMHAIR,14,DOMESTIC LONGHAIR,10
2025,CAT,M9A,219,DOMESTIC SHORTHAIR,154,DOMESTIC LONGHAIR,17,DOMESTIC MEDIUMHAIR,15
2025,CAT,M9B,145,DOMESTIC SHORTHAIR,109,DOMESTIC MEDIUMHAIR,11,DOMESTIC LONGHAIR,9
2025,CAT,M9C,198,DOMESTIC SHORTHAIR,146,DOMESTIC LONGHAIR,19,DOMESTIC MEDIUMHAIR,10
2025,CAT,M9L,23,DOMESTIC SHORTHAIR,20,DOMESTIC LONGHAIR,1,DOMESTIC MEDIUMHAIR,1
2025,CAT,M9M,49,DOMESTIC SHORTHAIR,39,BOMBAY,2,DOMESTIC LONGHAIR,2
2025,CAT,M9N,138,DOMESTIC SHORTHAIR,115,DOMESTIC LONGHAIR,10,BENGAL,5
2025,CAT,M9P,80,DOMESTIC SHORTHAIR,58,DOMESTIC MEDIUMHAIR,5,RAGDOLL,4
2025,CAT,M9R,113,DOMESTIC SHORTHAIR,84,DOMESTIC MEDIUMHAIR,10,DOMESTIC LONGHAIR,8
2025,CAT,M9V,97,DOMESTIC SHORTHAIR,78,DOMESTIC MEDIUMHAIR,7,DOMESTIC LONGHAIR,4
2025,CAT,M9W,128,DOMESTIC SHORTHAIR,95,DOMESTIC LONGHAIR,9,DOMESTIC MEDIUMHAIR,8
2025,DOG,K9V,1,BULLDOG,1,null,null,null,null
2025,DOG,L1H,1,MASTIFF,1,null,null,null,null
2025,DOG,L4A,1,LABRADOR RETRIEVER,1,null,null,null,null
2025,DOG,M1B,349,SHIHTZU,33,LABRADOR RETRIEVER,27,AMERICAN BULLDOG,23
2025,DOG,M1C,499,LABRADOR RETRIEVER,39,GOLDEN RETRIEVER,35,SHIHTZU,34
2025,DOG,M1E,536,GOLDEN RETRIEVER,48,LABRADOR RETRIEVER,44,GERMAN SHEPHERD DOG,36
2025,DOG,M1G,215,LABRADOR RETRIEVER,21,BORDER COLLIE,13,GERMAN SHEPHERD DOG,13
2025,DOG,M1H,165,GERMAN SHEPHERD DOG,13,SHIHTZU,12,GOLDEN RETRIEVER,11
2025,DOG,M1J,216,LABRADOR RETRIEVER,17,GOLDEN RETRIEVER,15,SHIHTZU,14
2025,DOG,M1K,326,LABRADOR RETRIEVER,27,CHIHUAHUA SHORTHAIR,20,GOLDEN RETRIEVER,17
2025,DOG,M1L,289,LABRADOR RETRIEVER,28,GOLDEN RETRIEVER,22,GERMAN SHEPHERD DOG,20
2025,DOG,M1M,411,LABRADOR RETRIEVER,39,GOLDEN RETRIEVER,33,ROTTWEILER,31
2025,DOG,M1N,525,LABRADOR RETRIEVER,62,GOLDEN RETRIEVER,44,GERMAN SHEPHERD DOG,26
2025,DOG,M1P,303,LABRADOR RETRIEVER,33,GERMAN SHEPHERD DOG,28,SHIHTZU,24
2025,DOG,M1R,275,LABRADOR RETRIEVER,29,GERMAN SHEPHERD DOG,20,GOLDEN RETRIEVER,17
2025,DOG,M1S,245,GOLDEN RETRIEVER,22,LABRADOR RETRIEVER,18,GERMAN SHEPHERD DOG,15
2025,DOG,M1T,277,SHIHTZU,25,LABRADOR RETRIEVER,19,AMERICAN BULLDOG,18
2025,DOG,M1V,247,GERMAN SHEPHERD DOG,21,GOLDEN RETRIEVER,18,POODLE TOY,17
2025,DOG,M1W,313,LABRADOR RETRIEVER,22,POODLE MINIATURE,22,SHIHTZU,20
2025,DOG,M1X,66,SHIHTZU,12,LABRADOR RETRIEVER,8,GOLDEN RETRIEVER,5
2025,DOG,M2H,240,GERMAN SHEPHERD DOG,36,GOLDEN RETRIEVER,21,LABRADOR RETRIEVER,16
2025,DOG,M2J,522,LABRADOR RETRIEVER,35,SHIHTZU,32,GERMAN SHEPHERD DOG,28
2025,DOG,M2K,303,GOLDEN RETRIEVER,22,LABRADOR RETRIEVER,19,COCKER SPANIEL,18
2025,DOG,M2L,220,GOLDEN RETRIEVER,27,LABRADOR RETRIEVER,19,GERMAN SHEPHERD DOG,13
2025,DOG,M2M,225,GOLDEN RETRIEVER,22,GERMAN SHEPHERD DOG,15,MALTESE,15
2025,DOG,M2N,718,GOLDEN RETRIEVER,51,LABRADOR RETRIEVER,46,COCKER SPANIEL,44
2025,DOG,M2P,141,GOLDEN RETRIEVER,17,GERMAN SHEPHERD DOG,9,LABRADOR RETRIEVER,9
2025,DOG,M2R,330,GOLDEN RETRIEVER,33,LABRADOR RETRIEVER,29,SHIHTZU,27
2025,DOG,M3A,403,LABRADOR RETRIEVER,37,GOLDEN RETRIEVER,33,GERMAN SHEPHERD DOG,24
2025,DOG,M3B,208,GOLDEN RETRIEVER,18,AMERICAN BULLDOG,15,GERMAN SHEPHERD DOG,14
2025,DOG,M3C,244,LABRADOR RETRIEVER,31,GOLDEN RETRIEVER,22,POODLE MINIATURE,20
2025,DOG,M3H,501,GOLDEN RETRIEVER,45,LABRADOR RETRIEVER,37,COCKER SPANIEL,32
2025,DOG,M3J,162,GERMAN SHEPHERD DOG,14,CHIHUAHUA SHORTHAIR,13,SHIHTZU,12
2025,DOG,M3K,73,LABRADOR RETRIEVER,8,GERMAN SHEPHERD DOG,5,GOLDEN RETRIEVER,5
2025,DOG,M3L,141,AMERICAN BULLDOG,17,GERMAN SHEPHERD DOG,11,CHIHUAHUA SHORTHAIR,10
2025,DOG,M3M,192,AMERICAN BULLDOG,18,GERMAN SHEPHERD DOG,18,SHIHTZU,18
2025,DOG,M3N,185,SHIHTZU,17,CHIHUAHUA SHORTHAIR,15,GERMAN SHEPHERD DOG,15
2025,DOG,M4A,127,GOLDEN RETRIEVER,13,AMERICAN BULLDOG,11,LABRADOR RETRIEVER,9
2025,DOG,M4B,327,GERMAN SHEPHERD DOG,22,LABRADOR RETRIEVER,21,GOLDEN RETRIEVER,18
2025,DOG,M4C,798,LABRADOR RETRIEVER,87,GOLDEN RETRIEVER,51,GERMAN SHEPHERD DOG,41
2025,DOG,M4E,807,LABRADOR RETRIEVER,93,GOLDEN RETRIEVER,83,AUSTRALIAN SHEPHERD,27
2025,DOG,M4G,508,GOLDEN RETRIEVER,71,LABRADOR RETRIEVER,67,COCKER SPANIEL,25
2025,DOG,M4H,29,YORKSHIRE TERRIER,4,SHIHTZU,3,AKITA,2
2025,DOG,M4J,775,LABRADOR RETRIEVER,110,GOLDEN RETRIEVER,62,GERMAN SHEPHERD DOG,39
2025,DOG,M4K,701,LABRADOR RETRIEVER,72,GOLDEN RETRIEVER,50,GERMAN SHEPHERD DOG,31
2025,DOG,M4L,975,LABRADOR RETRIEVER,122,GOLDEN RETRIEVER,83,GERMAN SHEPHERD DOG,42
2025,DOG,M4M,599,LABRADOR RETRIEVER,55,GOLDEN RETRIEVER,47,GERMAN SHEPHERD DOG,26
2025,DOG,M4N,441,GOLDEN RETRIEVER,65,LABRADOR RETRIEVER,60,COCKER SPANIEL,27
2025,DOG,M4P,468,LABRADOR RETRIEVER,45,GOLDEN RETRIEVER,42,BERNESE MOUNTAIN DOG,21
2025,DOG,M4R,314,GOLDEN RETRIEVER,44,LABRADOR RETRIEVER,37,POODLE MINIATURE,18
2025,DOG,M4S,701,LABRADOR RETRIEVER,96,GOLDEN RETRIEVER,66,POODLE MINIATURE,30
2025,DOG,M4T,301,LABRADOR RETRIEVER,37,GOLDEN RETRIEVER,30,POODLE STANDARD,20
2025,DOG,M4V,518,GOLDEN RETRIEVER,54,LABRADOR RETRIEVER,54,POODLE MINIATURE,27
2025,DOG,M4W,403,GOLDEN RETRIEVER,56,LABRADOR RETRIEVER,45,POODLE MINIATURE,19
2025,DOG,M4X,242,LABRADOR RETRIEVER,30,GOLDEN RETRIEVER,19,BORDER COLLIE,13
2025,DOG,M4Y,470,LABRADOR RETRIEVER,39,GERMAN SHEPHERD DOG,21,GOLDEN RETRIEVER,20
2025,DOG,M5A,912,LABRADOR RETRIEVER,69,GOLDEN RETRIEVER,61,GERMAN SHEPHERD DOG,43
2025,DOG,M5B,175,LABRADOR RETRIEVER,16,GOLDEN RETRIEVER,12,SHIHTZU,9
2025,DOG,M5C,52,COCKER SPANIEL,3,POODLE MINIATURE,3,SHIBA INU,3
2025,DOG,M5E,177,CHIHUAHUA SHORTHAIR,13,LABRADOR RETRIEVER,13,GOLDEN RETRIEVER,12
2025,DOG,M5G,67,GOLDEN RETRIEVER,7,UNKNOWN,6,AUSTRALIAN SHEPHERD,5
2025,DOG,M5H,34,LABRADOR RETRIEVER,5,DACHSHUND MINIATURE,3,GOLDEN RETRIEVER,3
2025,DOG,M5J,191,LABRADOR RETRIEVER,16,UNKNOWN,13,SIBERIAN HUSKY,11
2025,DOG,M5L,1,AUSTRALIAN SHEPHERD,1,null,null,null,null
2025,DOG,M5M,660,GOLDEN RETRIEVER,79,LABRADOR RETRIEVER,70,POODLE MINIATURE,41
2025,DOG,M5N,344,GOLDEN RETRIEVER,46,LABRADOR RETRIEVER,34,COCKER SPANIEL,21
2025,DOG,M5P,448,LABRADOR RETRIEVER,49,GOLDEN RETRIEVER,47,POODLE MINIATURE,26
2025,DOG,M5R,550,GOLDEN RETRIEVER,50,LABRADOR RETRIEVER,45,POODLE MINIATURE,34
2025,DOG,M5S,185,LABRADOR RETRIEVER,16,GOLDEN RETRIEVER,11,POODLE MINIATURE,10
2025,DOG,M5T,197,LABRADOR RETRIEVER,18,CHIHUAHUA SHORTHAIR,15,GOLDEN RETRIEVER,11
2025,DOG,M5V,995,GOLDEN RETRIEVER,85,LABRADOR RETRIEVER,67,COCKER SPANIEL,49
2025,DOG,M6A,195,GOLDEN RETRIEVER,20,GERMAN SHEPHERD DOG,17,LABRADOR RETRIEVER,17
2025,DOG,M6B,315,GOLDEN RETRIEVER,30,LABRADOR RETRIEVER,29,SHIHTZU,20
2025,DOG,M6C,489,LABRADOR RETRIEVER,72,GOLDEN RETRIEVER,43,POODLE MINIATURE,27
2025,DOG,M6E,513,LABRADOR RETRIEVER,40,SHIHTZU,32,GOLDEN RETRIEVER,24
2025,DOG,M6G,609,LABRADOR RETRIEVER,76,GOLDEN RETRIEVER,66,GERMAN SHEPHERD DOG,28
2025,DOG,M6H,702,LABRADOR RETRIEVER,82,GOLDEN RETRIEVER,46,GERMAN SHEPHERD DOG,42
2025,DOG,M6J,531,LABRADOR RETRIEVER,51,GOLDEN RETRIEVER,33,AUSTRALIAN SHEPHERD,24
2025,DOG,M6K,732,LABRADOR RETRIEVER,63,CHIHUAHUA SHORTHAIR,37,GOLDEN RETRIEVER,35
2025,DOG,M6L,158,SHIHTZU,17,GOLDEN RETRIEVER,12,LABRADOR RETRIEVER,9
2025,DOG,M6M,361,SHIHTZU,25,MALTESE,21,GERMAN SHEPHERD DOG,18
2025,DOG,M6N,559,LABRADOR RETRIEVER,43,GERMAN SHEPHERD DOG,27,GOLDEN RETRIEVER,26
2025,DOG,M6P,873,LABRADOR RETRIEVER,95,GOLDEN RETRIEVER,74,POODLE MINIATURE,32
2025,DOG,M6R,461,LABRADOR RETRIEVER,53,GOLDEN RETRIEVER,38,POODLE MINIATURE,22
2025,DOG,M6S,765,LABRADOR RETRIEVER,97,GOLDEN RETRIEVER,78,POODLE MINIATURE,36
2025,DOG,M8V,765,LABRADOR RETRIEVER,69,GOLDEN RETRIEVER,54,GERMAN SHEPHERD DOG,32
2025,DOG,M8W,485,LABRADOR RETRIEVER,52,GOLDEN RETRIEVER,35,SHIHTZU,27
2025,DOG,M8X,283,LABRADOR RETRIEVER,37,GOLDEN RETRIEVER,33,SHIHTZU,17
2025,DOG,M8Y,387,GOLDEN RETRIEVER,39,LABRADOR RETRIEVER,35,GERMAN SHEPHERD DOG,18
2025,DOG,M8Z,397,LABRADOR RETRIEVER,39,GOLDEN RETRIEVER,38,GERMAN SHEPHERD DOG,19
2025,DOG,M9A,596,LABRADOR RETRIEVER,66,GOLDEN RETRIEVER,53,COCKER SPANIEL,27
2025,DOG,M9B,562,LABRADOR RETRIEVER,68,GOLDEN RETRIEVER,56,POODLE MINIATURE,33
2025,DOG,M9C,585,LABRADOR RETRIEVER,47,GOLDEN RETRIEVER,43,COCKER SPANIEL,37
2025,DOG,M9L,69,SHIHTZU,9,AMERICAN BULLY,7,CHIHUAHUA SHORTHAIR,5
2025,DOG,M9M,134,SHIHTZU,13,AMERICAN BULLDOG,10,LABRADOR RETRIEVER,8
2025,DOG,M9N,255,LABRADOR RETRIEVER,25,SHIHTZU,15,BEAGLE,13
2025,DOG,M9P,242,LABRADOR RETRIEVER,29,CHIHUAHUA SHORTHAIR,15,SHIHTZU,13
2025,DOG,M9R,306,LABRADOR RETRIEVER,22,GERMAN SHEPHERD DOG,20,GOLDEN RETRIEVER,17
2025,DOG,M9V,226,GERMAN SHEPHERD DOG,20,LABRADOR RETRIEVER,15,AMERICAN BULLDOG,14
2025,DOG,M9W,342,GERMAN SHEPHERD DOG,32,LABRADOR RETRIEVER,29,ROTTWEILER,22
